,Unnamed: 0,Date,Company,y
40061,348,2016-04-18,JNJ,1
40062,347,2016-04-19,JNJ,1
40063,346,2016-04-20,JNJ,0
40064,345,2016-04-21,JNJ,0
40065,344,2016-04-22,JNJ,0
40066,343,2016-04-25,JNJ,1
40067,342,2016-04-26,JNJ,0
40068,341,2016-04-27,JNJ,1
40069,340,2016-04-28,JNJ,0
40070,339,2016-04-29,JNJ,0
40071,338,2016-05-02,JNJ,1
40072,337,2016-05-03,JNJ,0
40073,336,2016-05-04,JNJ,0
40074,335,2016-05-05,JNJ,1
40075,334,2016-05-06,JNJ,0
40076,333,2016-05-09,JNJ,1
40077,332,2016-05-10,JNJ,0
40078,331,2016-05-11,JNJ,0
40079,330,2016-05-12,JNJ,1
40080,329,2016-05-13,JNJ,0
40081,328,2016-05-16,JNJ,1
40082,327,2016-05-17,JNJ,0
40083,326,2016-05-18,JNJ,1
40084,325,2016-05-19,JNJ,0
40085,324,2016-05-20,JNJ,1
40086,323,2016-05-23,JNJ,0
40087,322,2016-05-24,JNJ,1
40088,321,2016-05-25,JNJ,1
40089,320,2016-05-26,JNJ,0
40090,319,2016-05-27,JNJ,1
40091,318,2016-05-31,JNJ,0
40092,317,2016-06-01,JNJ,1
40093,316,2016-06-02,JNJ,1
40094,315,2016-06-03,JNJ,0
40095,314,2016-06-06,JNJ,1
40096,313,2016-06-07,JNJ,0
40097,312,2016-06-08,JNJ,1
40098,311,2016-06-09,JNJ,1
40099,310,2016-06-10,JNJ,0
40100,309,2016-06-13,JNJ,0
40101,308,2016-06-14,JNJ,1
40102,307,2016-06-15,JNJ,0
40103,306,2016-06-16,JNJ,1
40104,305,2016-06-17,JNJ,0
40105,304,2016-06-20,JNJ,1
40106,303,2016-06-21,JNJ,0
40107,302,2016-06-22,JNJ,1
40108,301,2016-06-23,JNJ,1
40109,300,2016-06-24,JNJ,0
40110,299,2016-06-27,JNJ,1
40111,298,2016-06-28,JNJ,1
40112,297,2016-06-29,JNJ,0
40113,296,2016-06-30,JNJ,1
40114,295,2016-07-01,JNJ,0
40115,294,2016-07-05,JNJ,1
40116,293,2016-07-06,JNJ,0
40117,292,2016-07-07,JNJ,0
40118,291,2016-07-08,JNJ,1
40119,290,2016-07-11,JNJ,0
40120,289,2016-07-12,JNJ,0
40121,288,2016-07-13,JNJ,1
40122,287,2016-07-14,JNJ,1
40123,286,2016-07-15,JNJ,0
40124,285,2016-07-18,JNJ,1
40125,284,2016-07-19,JNJ,1
40126,283,2016-07-20,JNJ,0
40127,282,2016-07-21,JNJ,1
40128,281,2016-07-22,JNJ,0
40129,280,2016-07-25,JNJ,0
40130,279,2016-07-26,JNJ,1
40131,278,2016-07-27,JNJ,0
40132,277,2016-07-28,JNJ,1
40133,276,2016-07-29,JNJ,1
40134,275,2016-08-01,JNJ,0
40135,274,2016-08-02,JNJ,0
40136,273,2016-08-03,JNJ,0
40137,272,2016-08-04,JNJ,1
40138,271,2016-08-05,JNJ,1
40139,270,2016-08-08,JNJ,0
40140,269,2016-08-09,JNJ,1
40141,268,2016-08-10,JNJ,1
40142,267,2016-08-11,JNJ,1
40143,266,2016-08-12,JNJ,0
40144,265,2016-08-15,JNJ,0
40145,264,2016-08-16,JNJ,0
40146,263,2016-08-17,JNJ,1
40147,262,2016-08-18,JNJ,0
40148,261,2016-08-19,JNJ,1
40149,260,2016-08-22,JNJ,0
40150,259,2016-08-23,JNJ,1
40151,258,2016-08-24,JNJ,0
40152,257,2016-08-25,JNJ,1
40153,256,2016-08-26,JNJ,1
40154,255,2016-08-29,JNJ,1
40155,254,2016-08-30,JNJ,0
40156,253,2016-08-31,JNJ,1
40157,252,2016-09-01,JNJ,0
40158,251,2016-09-02,JNJ,1
40159,250,2016-09-06,JNJ,1
40160,249,2016-09-07,JNJ,0
40161,248,2016-09-08,JNJ,0
40162,247,2016-09-09,JNJ,0
40163,246,2016-09-12,JNJ,1
40164,245,2016-09-13,JNJ,0
40165,244,2016-09-14,JNJ,1
40166,243,2016-09-15,JNJ,1
40167,242,2016-09-16,JNJ,0
40168,241,2016-09-19,JNJ,0
40169,240,2016-09-20,JNJ,1
40170,239,2016-09-21,JNJ,1
40171,238,2016-09-22,JNJ,0
40172,237,2016-09-23,JNJ,0
40173,236,2016-09-26,JNJ,0
40174,235,2016-09-27,JNJ,1
40175,234,2016-09-28,JNJ,0
40176,233,2016-09-29,JNJ,0
40177,232,2016-09-30,JNJ,1
40178,231,2016-10-03,JNJ,0
40179,230,2016-10-04,JNJ,0
40180,229,2016-10-05,JNJ,1
40181,228,2016-10-06,JNJ,0
40182,227,2016-10-07,JNJ,1
40183,226,2016-10-10,JNJ,1
40184,225,2016-10-11,JNJ,0
40185,224,2016-10-12,JNJ,1
40186,223,2016-10-13,JNJ,0
40187,222,2016-10-14,JNJ,0
40188,221,2016-10-17,JNJ,1
40189,220,2016-10-18,JNJ,0
40190,219,2016-10-19,JNJ,1
40191,218,2016-10-20,JNJ,1
40192,217,2016-10-21,JNJ,0
40193,216,2016-10-24,JNJ,1
40194,215,2016-10-25,JNJ,1
40195,214,2016-10-26,JNJ,1
40196,213,2016-10-27,JNJ,1
40197,212,2016-10-28,JNJ,0
40198,211,2016-10-31,JNJ,1
40199,210,2016-11-01,JNJ,0
40200,209,2016-11-02,JNJ,1
40201,208,2016-11-03,JNJ,1
40202,207,2016-11-04,JNJ,0
40203,206,2016-11-07,JNJ,1
40204,205,2016-11-08,JNJ,0
40205,204,2016-11-09,JNJ,1
40206,203,2016-11-10,JNJ,0
40207,202,2016-11-11,JNJ,0
40208,201,2016-11-14,JNJ,0
40209,200,2016-11-15,JNJ,1
40210,199,2016-11-16,JNJ,1
40211,198,2016-11-17,JNJ,1
40212,197,2016-11-18,JNJ,0
40213,196,2016-11-21,JNJ,1
40214,195,2016-11-22,JNJ,0
40215,194,2016-11-23,JNJ,1
40216,193,2016-11-25,JNJ,1
40217,192,2016-11-28,JNJ,0
40218,191,2016-11-29,JNJ,1
40219,190,2016-11-30,JNJ,0
40220,189,2016-12-01,JNJ,1
40221,188,2016-12-02,JNJ,1
40222,187,2016-12-05,JNJ,0
40223,186,2016-12-06,JNJ,1
40224,185,2016-12-07,JNJ,0
40225,184,2016-12-08,JNJ,1
40226,183,2016-12-09,JNJ,1
40227,182,2016-12-12,JNJ,1
40228,181,2016-12-13,JNJ,0
40229,180,2016-12-14,JNJ,0
40230,179,2016-12-15,JNJ,1
40231,178,2016-12-16,JNJ,0
40232,177,2016-12-19,JNJ,1
40233,176,2016-12-20,JNJ,0
40234,175,2016-12-21,JNJ,1
40235,174,2016-12-22,JNJ,1
40236,173,2016-12-23,JNJ,1
40237,172,2016-12-27,JNJ,0
40238,171,2016-12-28,JNJ,0
40239,170,2016-12-29,JNJ,1
40240,169,2016-12-30,JNJ,0
40241,168,2017-01-03,JNJ,1
40242,167,2017-01-04,JNJ,0
40243,166,2017-01-05,JNJ,1
40244,165,2017-01-06,JNJ,0
40245,164,2017-01-09,JNJ,1
40246,163,2017-01-10,JNJ,0
40247,162,2017-01-11,JNJ,0
40248,161,2017-01-12,JNJ,1
40249,160,2017-01-13,JNJ,1
40250,159,2017-01-17,JNJ,1
40251,158,2017-01-18,JNJ,0
40252,157,2017-01-19,JNJ,0
40253,156,2017-01-20,JNJ,1
40254,155,2017-01-23,JNJ,0
40255,154,2017-01-24,JNJ,0
40256,153,2017-01-25,JNJ,1
40257,152,2017-01-26,JNJ,0
40258,151,2017-01-27,JNJ,1
40259,150,2017-01-30,JNJ,0
40260,149,2017-01-31,JNJ,1
40261,148,2017-02-01,JNJ,0
40262,147,2017-02-02,JNJ,1
40263,146,2017-02-03,JNJ,0
40264,145,2017-02-06,JNJ,0
40265,144,2017-02-07,JNJ,1
40266,143,2017-02-08,JNJ,0
40267,142,2017-02-09,JNJ,1
40268,141,2017-02-10,JNJ,1
40269,140,2017-02-13,JNJ,0
40270,139,2017-02-14,JNJ,0
40271,138,2017-02-15,JNJ,1
40272,137,2017-02-16,JNJ,1
40273,136,2017-02-17,JNJ,0
40274,135,2017-02-21,JNJ,1
40275,134,2017-02-22,JNJ,0
40276,133,2017-02-23,JNJ,1
40277,132,2017-02-24,JNJ,0
40278,131,2017-02-27,JNJ,0
40279,130,2017-02-28,JNJ,1
40280,129,2017-03-01,JNJ,1
40281,128,2017-03-02,JNJ,0
40282,127,2017-03-03,JNJ,1
40283,126,2017-03-06,JNJ,0
40284,125,2017-03-07,JNJ,1
40285,124,2017-03-08,JNJ,1
40286,123,2017-03-09,JNJ,1
40287,122,2017-03-10,JNJ,0
40288,121,2017-03-13,JNJ,1
40289,120,2017-03-14,JNJ,0
40290,119,2017-03-15,JNJ,1
40291,118,2017-03-16,JNJ,0
40292,117,2017-03-17,JNJ,1
40293,116,2017-03-20,JNJ,1
40294,115,2017-03-21,JNJ,0
40295,114,2017-03-22,JNJ,0
40296,113,2017-03-23,JNJ,1
40297,112,2017-03-24,JNJ,0
40298,111,2017-03-27,JNJ,1
40299,110,2017-03-28,JNJ,0
40300,109,2017-03-29,JNJ,0
40301,108,2017-03-30,JNJ,1
40302,107,2017-03-31,JNJ,1
40303,106,2017-04-03,JNJ,1
40304,105,2017-04-04,JNJ,0
40305,104,2017-04-05,JNJ,1
40306,103,2017-04-06,JNJ,1
40307,102,2017-04-07,JNJ,0
40308,101,2017-04-10,JNJ,0
40309,100,2017-04-11,JNJ,1
40310,99,2017-04-12,JNJ,1
40311,98,2017-04-13,JNJ,0
40312,97,2017-04-17,JNJ,1
40313,96,2017-04-18,JNJ,0
40314,95,2017-04-19,JNJ,1
40315,94,2017-04-20,JNJ,1
40316,93,2017-04-21,JNJ,0
40317,92,2017-04-24,JNJ,1
40318,91,2017-04-25,JNJ,0
40319,90,2017-04-26,JNJ,0
40320,89,2017-04-27,JNJ,1
40321,88,2017-04-28,JNJ,0
40322,87,2017-05-01,JNJ,1
40323,86,2017-05-02,JNJ,1
40324,85,2017-05-03,JNJ,0
40325,84,2017-05-04,JNJ,1
40326,83,2017-05-05,JNJ,0
40327,82,2017-05-08,JNJ,1
40328,81,2017-05-09,JNJ,1
40329,80,2017-05-10,JNJ,0
40330,79,2017-05-11,JNJ,1
40331,78,2017-05-12,JNJ,1
40332,77,2017-05-15,JNJ,1
40333,76,2017-05-16,JNJ,0
40334,75,2017-05-17,JNJ,0
40335,74,2017-05-18,JNJ,1
40336,73,2017-05-19,JNJ,0
40337,72,2017-05-22,JNJ,1
40338,71,2017-05-23,JNJ,0
40339,70,2017-05-24,JNJ,0
40340,69,2017-05-25,JNJ,1
40341,68,2017-05-26,JNJ,0
40342,67,2017-05-30,JNJ,1
40343,66,2017-05-31,JNJ,1
40344,65,2017-06-01,JNJ,0
40345,64,2017-06-02,JNJ,1
40346,63,2017-06-05,JNJ,0
40347,62,2017-06-06,JNJ,1
40348,61,2017-06-07,JNJ,0
40349,60,2017-06-08,JNJ,0
40350,59,2017-06-09,JNJ,1
40351,58,2017-06-12,JNJ,0
40352,57,2017-06-13,JNJ,0
40353,56,2017-06-14,JNJ,1
40354,55,2017-06-15,JNJ,0
40355,54,2017-06-16,JNJ,1
40356,53,2017-06-19,JNJ,0
40357,52,2017-06-20,JNJ,1
40358,51,2017-06-21,JNJ,1
40359,50,2017-06-22,JNJ,1
40360,49,2017-06-23,JNJ,0
40361,48,2017-06-26,JNJ,0
40362,47,2017-06-27,JNJ,0
40363,46,2017-06-28,JNJ,1
40364,45,2017-06-29,JNJ,1
40365,44,2017-06-30,JNJ,1
40366,43,2017-07-03,JNJ,1
40367,42,2017-07-05,JNJ,1
40368,41,2017-07-06,JNJ,0
40369,40,2017-07-07,JNJ,1
40370,39,2017-07-10,JNJ,0
40371,38,2017-07-11,JNJ,1
40372,37,2017-07-12,JNJ,1
40373,36,2017-07-13,JNJ,0
40374,35,2017-07-14,JNJ,1
40375,34,2017-07-17,JNJ,0
40376,33,2017-07-18,JNJ,1
40377,32,2017-07-19,JNJ,0
40378,31,2017-07-20,JNJ,1
40379,30,2017-07-21,JNJ,0
40380,29,2017-07-24,JNJ,0
40381,28,2017-07-25,JNJ,1
40382,27,2017-07-26,JNJ,1
40383,26,2017-07-27,JNJ,1
40384,25,2017-07-28,JNJ,1
40385,24,2017-07-31,JNJ,0
40386,23,2017-08-01,JNJ,0
40387,22,2017-08-02,JNJ,0
40388,21,2017-08-03,JNJ,1
40389,20,2017-08-04,JNJ,0
40390,19,2017-08-07,JNJ,0
40391,18,2017-08-08,JNJ,0
40392,17,2017-08-09,JNJ,1
40393,16,2017-08-10,JNJ,0
40394,15,2017-08-11,JNJ,1
40395,14,2017-08-14,JNJ,1
40396,13,2017-08-15,JNJ,0
40397,12,2017-08-16,JNJ,1
40398,11,2017-08-17,JNJ,0
40399,10,2017-08-18,JNJ,1
40400,9,2017-08-21,JNJ,1
40401,8,2017-08-22,JNJ,1
40402,7,2017-08-23,JNJ,0
40403,6,2017-08-24,JNJ,1
40404,5,2017-08-25,JNJ,0
40405,4,2017-08-28,JNJ,1
40406,3,2017-08-29,JNJ,1
40407,2,2017-08-30,JNJ,0
40408,1,2017-08-31,JNJ,1
40409,0,2017-09-01,JNJ,0
40410,1256,2012-09-05,-,-
40411,1255,2012-09-06,MCD,1
40412,1254,2012-09-07,MCD,0
40413,1253,2012-09-10,MCD,0
40414,1252,2012-09-11,MCD,0
40415,1251,2012-09-12,MCD,0
40416,1250,2012-09-13,MCD,1
40417,1249,2012-09-14,MCD,0
40418,1248,2012-09-17,MCD,1
40419,1247,2012-09-18,MCD,1
40420,1246,2012-09-19,MCD,0
40421,1245,2012-09-20,MCD,1
40422,1244,2012-09-21,MCD,1
40423,1243,2012-09-24,MCD,0
40424,1242,2012-09-25,MCD,0
40425,1241,2012-09-26,MCD,1
40426,1240,2012-09-27,MCD,0
40427,1239,2012-09-28,MCD,0
40428,1238,2012-10-01,MCD,1
40429,1237,2012-10-02,MCD,0
40430,1236,2012-10-03,MCD,1
40431,1235,2012-10-04,MCD,1
40432,1234,2012-10-05,MCD,0
40433,1233,2012-10-08,MCD,1
40434,1232,2012-10-09,MCD,1
40435,1231,2012-10-10,MCD,0
40436,1230,2012-10-11,MCD,0
40437,1229,2012-10-12,MCD,1
40438,1228,2012-10-15,MCD,1
40439,1227,2012-10-16,MCD,0
40440,1226,2012-10-17,MCD,0
40441,1225,2012-10-18,MCD,0
40442,1224,2012-10-19,MCD,0
40443,1223,2012-10-22,MCD,1
40444,1222,2012-10-23,MCD,0
40445,1221,2012-10-24,MCD,0
40446,1220,2012-10-25,MCD,1
40447,1219,2012-10-26,MCD,0
40448,1218,2012-10-31,MCD,1
40449,1217,2012-11-01,MCD,0
40450,1216,2012-11-02,MCD,1
40451,1215,2012-11-05,MCD,1
40452,1214,2012-11-06,MCD,0
40453,1213,2012-11-07,MCD,0
40454,1212,2012-11-08,MCD,0
40455,1211,2012-11-09,MCD,1
40456,1210,2012-11-12,MCD,1
40457,1209,2012-11-13,MCD,0
40458,1208,2012-11-14,MCD,1
40459,1207,2012-11-15,MCD,0
40460,1206,2012-11-16,MCD,1
40461,1205,2012-11-19,MCD,1
40462,1204,2012-11-20,MCD,0
40463,1203,2012-11-21,MCD,0
40464,1202,2012-11-23,MCD,1
40465,1201,2012-11-26,MCD,0
40466,1200,2012-11-27,MCD,1
40467,1199,2012-11-28,MCD,1
40468,1198,2012-11-29,MCD,1
40469,1197,2012-11-30,MCD,0
40470,1196,2012-12-03,MCD,0
40471,1195,2012-12-04,MCD,1
40472,1194,2012-12-05,MCD,0
40473,1193,2012-12-06,MCD,1
40474,1192,2012-12-07,MCD,0
40475,1191,2012-12-10,MCD,1
40476,1190,2012-12-11,MCD,0
40477,1189,2012-12-12,MCD,0
40478,1188,2012-12-13,MCD,1
40479,1187,2012-12-14,MCD,0
40480,1186,2012-12-17,MCD,1
40481,1185,2012-12-18,MCD,0
40482,1184,2012-12-19,MCD,0
40483,1183,2012-12-20,MCD,1
40484,1182,2012-12-21,MCD,0
40485,1181,2012-12-24,MCD,0
40486,1180,2012-12-26,MCD,1
40487,1179,2012-12-27,MCD,1
40488,1178,2012-12-28,MCD,0
40489,1177,2012-12-31,MCD,1
40490,1176,2013-01-02,MCD,1
40491,1175,2013-01-03,MCD,0
40492,1174,2013-01-04,MCD,0
40493,1173,2013-01-07,MCD,1
40494,1172,2013-01-08,MCD,0
40495,1171,2013-01-09,MCD,0
40496,1170,2013-01-10,MCD,1
40497,1169,2013-01-11,MCD,0
40498,1168,2013-01-14,MCD,0
40499,1167,2013-01-15,MCD,1
40500,1166,2013-01-16,MCD,0
40501,1165,2013-01-17,MCD,1
40502,1164,2013-01-18,MCD,0
40503,1163,2013-01-22,MCD,1
40504,1162,2013-01-23,MCD,0
40505,1161,2013-01-24,MCD,0
40506,1160,2013-01-25,MCD,1
40507,1159,2013-01-28,MCD,1
40508,1158,2013-01-29,MCD,0
40509,1157,2013-01-30,MCD,0
40510,1156,2013-01-31,MCD,1
40511,1155,2013-02-01,MCD,1
40512,1154,2013-02-04,MCD,0
40513,1153,2013-02-05,MCD,1
40514,1152,2013-02-06,MCD,0
40515,1151,2013-02-07,MCD,0
40516,1150,2013-02-08,MCD,1
40517,1149,2013-02-11,MCD,1
40518,1148,2013-02-12,MCD,0
40519,1147,2013-02-13,MCD,0
40520,1146,2013-02-14,MCD,1
40521,1145,2013-02-15,MCD,1
40522,1144,2013-02-19,MCD,0
40523,1143,2013-02-20,MCD,1
40524,1142,2013-02-21,MCD,1
40525,1141,2013-02-22,MCD,1
40526,1140,2013-02-25,MCD,0
40527,1139,2013-02-26,MCD,0
40528,1138,2013-02-27,MCD,1
40529,1137,2013-02-28,MCD,0
40530,1136,2013-03-01,MCD,0
40531,1135,2013-03-04,MCD,0
40532,1134,2013-03-05,MCD,1
40533,1133,2013-03-06,MCD,1
40534,1132,2013-03-07,MCD,0
40535,1131,2013-03-08,MCD,1
40536,1130,2013-03-11,MCD,0
40537,1129,2013-03-12,MCD,0
40538,1128,2013-03-13,MCD,1
40539,1127,2013-03-14,MCD,0
40540,1126,2013-03-15,MCD,1
40541,1125,2013-03-18,MCD,0
40542,1124,2013-03-19,MCD,1
40543,1123,2013-03-20,MCD,1
40544,1122,2013-03-21,MCD,0
40545,1121,2013-03-22,MCD,1
40546,1120,2013-03-25,MCD,0
40547,1119,2013-03-26,MCD,1
40548,1118,2013-03-27,MCD,1
40549,1117,2013-03-28,MCD,1
40550,1116,2013-04-01,MCD,0
40551,1115,2013-04-02,MCD,1
40552,1114,2013-04-03,MCD,0
40553,1113,2013-04-04,MCD,1
40554,1112,2013-04-05,MCD,0
40555,1111,2013-04-08,MCD,0
40556,1110,2013-04-09,MCD,0
40557,1109,2013-04-10,MCD,1
40558,1108,2013-04-11,MCD,1
40559,1107,2013-04-12,MCD,1
40560,1106,2013-04-15,MCD,0
40561,1105,2013-04-16,MCD,1
40562,1104,2013-04-17,MCD,0
40563,1103,2013-04-18,MCD,0
40564,1102,2013-04-19,MCD,0
40565,1101,2013-04-22,MCD,1
40566,1100,2013-04-23,MCD,1
40567,1099,2013-04-24,MCD,1
40568,1098,2013-04-25,MCD,0
40569,1097,2013-04-26,MCD,1
40570,1096,2013-04-29,MCD,1
40571,1095,2013-04-30,MCD,0
40572,1094,2013-05-01,MCD,0
40573,1093,2013-05-02,MCD,1
40574,1092,2013-05-03,MCD,1
40575,1091,2013-05-06,MCD,0
40576,1090,2013-05-07,MCD,1
40577,1089,2013-05-08,MCD,0
40578,1088,2013-05-09,MCD,1
40579,1087,2013-05-10,MCD,1
40580,1086,2013-05-13,MCD,0
40581,1085,2013-05-14,MCD,1
40582,1084,2013-05-15,MCD,0
40583,1083,2013-05-16,MCD,0
40584,1082,2013-05-17,MCD,1
40585,1081,2013-05-20,MCD,0
40586,1080,2013-05-21,MCD,1
40587,1079,2013-05-22,MCD,0
40588,1078,2013-05-23,MCD,0
40589,1077,2013-05-24,MCD,0
40590,1076,2013-05-28,MCD,1
40591,1075,2013-05-29,MCD,0
40592,1074,2013-05-30,MCD,1
40593,1073,2013-05-31,MCD,1
40594,1072,2013-06-03,MCD,1
40595,1071,2013-06-04,MCD,0
40596,1070,2013-06-05,MCD,0
40597,1069,2013-06-06,MCD,1
40598,1068,2013-06-07,MCD,1
40599,1067,2013-06-10,MCD,0
40600,1066,2013-06-11,MCD,0
40601,1065,2013-06-12,MCD,1
40602,1064,2013-06-13,MCD,1
40603,1063,2013-06-14,MCD,0
40604,1062,2013-06-17,MCD,1
40605,1061,2013-06-18,MCD,1
40606,1060,2013-06-19,MCD,0
40607,1059,2013-06-20,MCD,0
40608,1058,2013-06-21,MCD,1
40609,1057,2013-06-24,MCD,0
40610,1056,2013-06-25,MCD,1
40611,1055,2013-06-26,MCD,1
40612,1054,2013-06-27,MCD,0
40613,1053,2013-06-28,MCD,0
40614,1052,2013-07-01,MCD,1
40615,1051,2013-07-02,MCD,0
40616,1050,2013-07-03,MCD,1
40617,1049,2013-07-05,MCD,0
40618,1048,2013-07-08,MCD,1
40619,1047,2013-07-09,MCD,1
40620,1046,2013-07-10,MCD,0
40621,1045,2013-07-11,MCD,1
40622,1044,2013-07-12,MCD,0
40623,1043,2013-07-15,MCD,0
40624,1042,2013-07-16,MCD,1
40625,1041,2013-07-17,MCD,0
40626,1040,2013-07-18,MCD,1
40627,1039,2013-07-19,MCD,1
40628,1038,2013-07-22,MCD,0
40629,1037,2013-07-23,MCD,1
40630,1036,2013-07-24,MCD,1
40631,1035,2013-07-25,MCD,1
40632,1034,2013-07-26,MCD,0
40633,1033,2013-07-29,MCD,0
40634,1032,2013-07-30,MCD,1
40635,1031,2013-07-31,MCD,0
40636,1030,2013-08-01,MCD,1
40637,1029,2013-08-02,MCD,0
40638,1028,2013-08-05,MCD,0
40639,1027,2013-08-06,MCD,0
40640,1026,2013-08-07,MCD,1
40641,1025,2013-08-08,MCD,1
40642,1024,2013-08-09,MCD,0
40643,1023,2013-08-12,MCD,0
40644,1022,2013-08-13,MCD,0
40645,1021,2013-08-14,MCD,1
40646,1020,2013-08-15,MCD,0
40647,1019,2013-08-16,MCD,1
40648,1018,2013-08-19,MCD,1
40649,1017,2013-08-20,MCD,0
40650,1016,2013-08-21,MCD,0
40651,1015,2013-08-22,MCD,1
40652,1014,2013-08-23,MCD,0
40653,1013,2013-08-26,MCD,1
40654,1012,2013-08-27,MCD,0
40655,1011,2013-08-28,MCD,1
40656,1010,2013-08-29,MCD,0
40657,1009,2013-08-30,MCD,0
40658,1008,2013-09-03,MCD,1
40659,1007,2013-09-04,MCD,1
40660,1006,2013-09-05,MCD,0
40661,1005,2013-09-06,MCD,1
40662,1004,2013-09-09,MCD,0
40663,1003,2013-09-10,MCD,1
40664,1002,2013-09-11,MCD,1
40665,1001,2013-09-12,MCD,0
40666,1000,2013-09-13,MCD,1
40667,999,2013-09-16,MCD,1
40668,998,2013-09-17,MCD,0
40669,997,2013-09-18,MCD,1
40670,996,2013-09-19,MCD,0
40671,995,2013-09-20,MCD,0
40672,994,2013-09-23,MCD,1
40673,993,2013-09-24,MCD,1
40674,992,2013-09-25,MCD,0
40675,991,2013-09-26,MCD,1
40676,990,2013-09-27,MCD,0
40677,989,2013-09-30,MCD,1
40678,988,2013-10-01,MCD,1
40679,987,2013-10-02,MCD,0
40680,986,2013-10-03,MCD,1
40681,985,2013-10-04,MCD,1
40682,984,2013-10-07,MCD,0
40683,983,2013-10-08,MCD,0
40684,982,2013-10-09,MCD,0
40685,981,2013-10-10,MCD,1
40686,980,2013-10-11,MCD,0
40687,979,2013-10-14,MCD,0
40688,978,2013-10-15,MCD,0
40689,977,2013-10-16,MCD,1
40690,976,2013-10-17,MCD,0
40691,975,2013-10-18,MCD,0
40692,974,2013-10-21,MCD,0
40693,973,2013-10-22,MCD,1
40694,972,2013-10-23,MCD,0
40695,971,2013-10-24,MCD,1
40696,970,2013-10-25,MCD,0
40697,969,2013-10-28,MCD,1
40698,968,2013-10-29,MCD,1
40699,967,2013-10-30,MCD,0
40700,966,2013-10-31,MCD,1
40701,965,2013-11-01,MCD,1
40702,964,2013-11-04,MCD,0
40703,963,2013-11-05,MCD,1
40704,962,2013-11-06,MCD,1
40705,961,2013-11-07,MCD,0
40706,960,2013-11-08,MCD,1
40707,959,2013-11-11,MCD,1
40708,958,2013-11-12,MCD,1
40709,957,2013-11-13,MCD,0
40710,956,2013-11-14,MCD,0
40711,955,2013-11-15,MCD,0
40712,954,2013-11-18,MCD,1
40713,953,2013-11-19,MCD,0
40714,952,2013-11-20,MCD,0
40715,951,2013-11-21,MCD,1
40716,950,2013-11-22,MCD,1
40717,949,2013-11-25,MCD,1
40718,948,2013-11-26,MCD,0
40719,947,2013-11-27,MCD,1
40720,946,2013-11-29,MCD,1
40721,945,2013-12-02,MCD,0
40722,944,2013-12-03,MCD,1
40723,943,2013-12-04,MCD,0
40724,942,2013-12-05,MCD,1
40725,941,2013-12-06,MCD,1
40726,940,2013-12-09,MCD,0
40727,939,2013-12-10,MCD,1
40728,938,2013-12-11,MCD,1
40729,937,2013-12-12,MCD,0
40730,936,2013-12-13,MCD,1
40731,935,2013-12-16,MCD,1
40732,934,2013-12-17,MCD,0
40733,933,2013-12-18,MCD,1
40734,932,2013-12-19,MCD,0
40735,931,2013-12-20,MCD,1
40736,930,2013-12-23,MCD,0
40737,929,2013-12-24,MCD,1
40738,928,2013-12-26,MCD,1
40739,927,2013-12-27,MCD,0
40740,926,2013-12-30,MCD,1
40741,925,2013-12-31,MCD,0
40742,924,2014-01-02,MCD,0
40743,923,2014-01-03,MCD,1
40744,922,2014-01-06,MCD,0
40745,921,2014-01-07,MCD,1
40746,920,2014-01-08,MCD,0
40747,919,2014-01-09,MCD,1
40748,918,2014-01-10,MCD,1
40749,917,2014-01-13,MCD,0
40750,916,2014-01-14,MCD,1
40751,915,2014-01-15,MCD,0
40752,914,2014-01-16,MCD,1
40753,913,2014-01-17,MCD,0
40754,912,2014-01-21,MCD,1
40755,911,2014-01-22,MCD,0
40756,910,2014-01-23,MCD,1
40757,909,2014-01-24,MCD,0
40758,908,2014-01-27,MCD,1
40759,907,2014-01-28,MCD,1
40760,906,2014-01-29,MCD,0
40761,905,2014-01-30,MCD,1
40762,904,2014-01-31,MCD,0
40763,903,2014-02-03,MCD,0
40764,902,2014-02-04,MCD,1
40765,901,2014-02-05,MCD,1
40766,900,2014-02-06,MCD,1
40767,899,2014-02-07,MCD,0
40768,898,2014-02-10,MCD,0
40769,897,2014-02-11,MCD,1
40770,896,2014-02-12,MCD,0
40771,895,2014-02-13,MCD,1
40772,894,2014-02-14,MCD,0
40773,893,2014-02-18,MCD,0
40774,892,2014-02-19,MCD,0
40775,891,2014-02-20,MCD,1
40776,890,2014-02-21,MCD,1
40777,889,2014-02-24,MCD,0
40778,888,2014-02-25,MCD,1
40779,887,2014-02-26,MCD,0
40780,886,2014-02-27,MCD,1
40781,885,2014-02-28,MCD,1
40782,884,2014-03-03,MCD,0
40783,883,2014-03-04,MCD,1
40784,882,2014-03-05,MCD,0
40785,881,2014-03-06,MCD,1
40786,880,2014-03-07,MCD,0
40787,879,2014-03-10,MCD,0
40788,878,2014-03-11,MCD,1
40789,877,2014-03-12,MCD,0
40790,876,2014-03-13,MCD,0
40791,875,2014-03-14,MCD,1
40792,874,2014-03-17,MCD,0
40793,873,2014-03-18,MCD,0
40794,872,2014-03-19,MCD,0
40795,871,2014-03-20,MCD,1
40796,870,2014-03-21,MCD,0
40797,869,2014-03-24,MCD,1
40798,868,2014-03-25,MCD,0
40799,867,2014-03-26,MCD,1
40800,866,2014-03-27,MCD,1
40801,865,2014-03-28,MCD,1
40802,864,2014-03-31,MCD,0
40803,863,2014-04-01,MCD,0
